Time (Sec);S1;S10;S2;S3;S4;S5;S6;S7;S8;S9;
5.3266666666666636;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
5.426666666666663;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
5.526666666666663;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
5.6266666666666625;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
5.726666666666662;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
5.826666666666662;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
5.926666666666661;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
5.999999999999999;99.96964879999997;99.96940399999997;99.96484399999997;99.96964879999997;99.96987759999998;9.9891072;99.97468239999998;99.96507279999997;99.96987759999998;99.96987759999998;
6.103377333333328;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.203377333333328;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.303377333333327;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.403377333333327;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.503377333333327;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.603377333333326;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.703377333333326;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.803377333333326;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
6.903377333333325;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
7.003377333333325;99.94586879999997;99.94562399999997;99.94153759999996;99.94586879999997;99.94562399999997;9.897815999999997;99.95137599999997;99.94129279999997;99.94609759999997;99.96977759999997;
7.104466666666657;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.829404799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.213377333333324;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.313377333333324;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.413377333333323;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.513377333333323;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.613377333333323;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.713377333333322;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.813377333333322;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
7.9133773333333215;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
8.013377333333322;99.92208879999997;99.92184399999996;99.91823119999995;99.92208879999997;99.92137039999996;9.806524799999995;99.92806959999996;99.91751279999997;99.92231759999997;99.96967759999997;
8.103377333333322;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.795313599999995;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.223377333333321;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.32337733333332;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.42337733333332;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.52337733333332;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.62337733333332;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.72337733333332;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.823377333333319;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
8.923377333333319;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
9.023377333333318;99.89830879999997;99.89806399999996;99.89492479999994;99.89830879999997;99.89711679999995;9.715233599999992;99.90476319999995;99.89373279999997;99.89853759999997;99.96957759999997;
9.113377333333318;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.704022399999992;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.233377333333317;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.333377333333317;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.433377333333317;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.533377333333316;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.633377333333316;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.733377333333316;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.833377333333315;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
9.933377333333315;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
10.033377333333314;99.87452879999996;99.87428399999996;99.87161839999993;99.87452879999996;99.87286319999994;9.62394239999999;99.88145679999994;99.86995279999996;99.87475759999997;99.96947759999996;
10.106666666666648;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.62394239999999;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.243377333333314;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.343377333333313;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.443377333333313;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.543377333333313;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.643377333333312;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.743377333333312;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.843377333333311;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
10.943377333333311;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
11.04337733333331;99.85074879999996;99.85050399999996;99.84831199999992;99.85074879999996;99.84860959999993;9.532651199999988;99.85815039999993;99.84617279999996;99.85097759999996;99.96937759999996;
11.106666666666644;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.532651199999988;99.85815039999993;99.82239279999996;99.82719759999996;99.96927759999996;
11.25337733333331;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.35337733333331;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.453377333333309;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.553377333333309;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.653377333333308;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.753377333333308;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.853377333333308;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.953377333333307;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
11.999999999999984;99.82696879999996;99.82672399999996;99.82500559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82239279999996;99.82719759999996;99.96927759999996;
12.10666666666664;99.82696879999996;99.82672399999996;99.82490559999991;99.82696879999996;99.82435599999992;9.441359999999985;99.83484399999992;99.82229279999996;99.82719759999996;99.96927759999996;
12.253377333333306;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
12.353377333333306;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
12.453377333333306;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
12.553377333333305;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
12.653377333333305;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
12.753377333333304;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
12.853377333333304;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
12.953377333333304;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
13.053377333333303;99.82686879999996;99.82662399999995;99.82490559999991;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82229279999996;99.82709759999996;99.96917759999995;
13.106666666666637;99.82686879999996;99.82662399999995;99.8248055999999;99.82686879999996;99.82425599999992;9.441359999999985;99.83474399999992;99.82219279999995;99.82709759999996;99.96917759999995;
13.253377333333303;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
13.353377333333302;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
13.453377333333302;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
13.553377333333302;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
13.653377333333301;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
13.753377333333301;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
13.8533773333333;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
13.9533773333333;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
14.0533773333333;99.82676879999995;99.82652399999995;99.8248055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82219279999995;99.82699759999996;99.96907759999995;
14.116666666666633;99.82676879999995;99.82652399999995;99.8247055999999;99.82676879999995;99.82415599999992;9.441359999999985;99.83464399999991;99.82209279999995;99.82699759999996;99.96907759999995;
14.2533773333333;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
14.353377333333299;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
14.453377333333298;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
14.553377333333298;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
14.653377333333298;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
14.753377333333297;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
14.853377333333297;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
14.953377333333297;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
15.053377333333296;99.82666879999995;99.82642399999995;99.8247055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82209279999995;99.82689759999995;99.96897759999995;
15.12666666666663;99.82666879999995;99.82642399999995;99.8246055999999;99.82666879999995;99.82405599999991;9.441359999999985;99.83454399999991;99.82199279999995;99.82689759999995;99.96897759999995;
15.253377333333296;99.82656879999995;99.82632399999994;99.8246055999999;99.82656879999995;99.82395599999991;9.441359999999985;99.8344439999999;99.82199279999995;99.82679759999995;99.96887759999994;
15.353377333333295;99.82656879999995;99.82632399999994;99.8246055999999;99.82656879999995;99.82395599999991;9.441359999999985;99.8344439999999;99.82199279999995;99.82679759999995;99.96887759999994;
15.453377333333295;99.82656879999995;99.82632399999994;99.8246055999999;99.82656879999995;99.82395599999991;9.441359999999985;99.8344439999999;99.82199279999995;99.82679759999995;99.96887759999994;
15.553377333333295;99.82656879999995;99.82632399999994;99.8246055999999;99.82656879999995;99.82395599999991;9.441359999999985;99.8344439999999;99.82199279999995;99.82679759999995;99.96887759999994;
15.653377333333294;99.82656879999995;99.82632399999994;99.8246055999999;99.82656879999995;99.82395599999991;9.441359999999985;99.8344439999999;99.82199279999995;99.82679759999995;99.96887759999994;
15.753377333333294;99.82656879999995;99.82632399999994;99.8246055999999;99.82656879999995;99.82395599999991;9.441359999999985;99.8344439999999;99.82199279999995;99.82679759999995;99.96887759999994;
15.853377333333293;99.82656879999995;99.82632399999994;99.8246055999999;99.82656879999995;99.82395599999991;9.441359999999985;99.8344439999999;99.82199279999995;99.82679759999995;99.96887759999994;
